SYMBOL   :   VALUE
MODELSTAT    19.000000000000000
SOLVESTAT     1.000000000000000
OBJEST 1.000000000000000E+51
OBJVAL                    NA
NUMVAR   436.000000000000000
NUMEQU  1765.000000000000000
NUMDVAR   108.000000000000000
NUMNZ  6079.000000000000000
ETSOLVE   344.842999801039700
