SYMBOL   :   VALUE
MODELSTAT    19.000000000000000
SOLVESTAT     1.000000000000000
OBJEST 1.000000000000000E+51
OBJVAL                    NA
NUMVAR   388.000000000000000
NUMEQU  1569.000000000000000
NUMDVAR    96.000000000000000
NUMNZ  5404.000000000000000
ETSOLVE   528.000999754294800
