SYMBOL   :   VALUE
MODELSTAT    19.000000000000000
SOLVESTAT     1.000000000000000
OBJEST 1.000000000000000E+51
OBJVAL                    NA
NUMVAR   268.000000000000000
NUMEQU  1081.000000000000000
NUMDVAR    66.000000000000000
NUMNZ  3718.000000000000000
ETSOLVE   279.112000088207400
