SYMBOL   :   VALUE
MODELSTAT    19.000000000000000
SOLVESTAT     1.000000000000000
OBJEST 1.000000000000000E+51
OBJVAL                    NA
NUMVAR   292.000000000000000
NUMEQU  1177.000000000000000
NUMDVAR    72.000000000000000
NUMNZ  4054.000000000000000
ETSOLVE   455.415999423712500
