SYMBOL   :   VALUE
MODELSTAT    19.000000000000000
SOLVESTAT     1.000000000000000
OBJEST 1.000000000000000E+51
OBJVAL                    NA
NUMVAR   655.000000000000000
NUMEQU  2391.000000000000000
NUMDVAR   130.000000000000000
NUMNZ  9275.000000000000000
ETSOLVE  1640.023999591358000
